"Id","Taxon ID","Scientific Name","Common Name","Quantity","Sampling Method","Latitude","Longitude","Location Description","Habitat","Coord Uncertainty m ","Date ","Date to ","Observer name","Organisation Name","Observer Notes","Dataset","Dataset Abstract","Original Datasource","Datasource Abstract","TWPCA","TWPCA Notes","EPBCA","EPBCA Notes","EPBCA Migratory Species","Threatened Species","Significant Species","Introduced Status","Introduced Status Text","Sensitive Status"
"1196349",10625,"Dugong dugon","Dugong",,,-11.265225,132.383778333333,"Croker Island",,100,2015-10-05 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196350",10625,"Dugong dugon","Dugong",,,-11.2100833333333,131.807613333333,"Van Diemens Gulf 1",,100,2015-10-06 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196351",10625,"Dugong dugon","Dugong",,,-11.2467333333333,131.136308333333,"NE Melville Island",,100,2015-10-16 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196352",10625,"Dugong dugon","Dugong",,,-11.3316316666667,130.263245,"North Melville",,100,2015-10-13 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196353",10625,"Dugong dugon","Dugong",,,-13.5247033333333,129.810508333333,"Capes Ford",,100,2015-10-20 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196354",10625,"Dugong dugon","Dugong",,,-12.3299766666667,130.890686666667,"Sth Melville Island",,100,2015-10-14 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196355",10625,"Dugong dugon","Dugong",,,-11.9583816666667,130.918386666667,"Sth Melville Island",,100,2015-10-15 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196356",10625,"Dugong dugon","Dugong",,,-11.9475216666667,131.022478333333,"Sth Melville Island",,100,2015-10-15 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196362",10625,"Dugong dugon","Dugong",,,-11.9027683333333,131.04019,"Sth Melville Island",,100,2015-10-15 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196363",10625,"Dugong dugon","Dugong",,,-11.9165883333333,131.025368333333,"Sth Melville Island",,100,2015-10-15 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196364",10625,"Dugong dugon","Dugong",,,-11.4653633333333,130.757553333333,"Snake Bay",,100,2015-10-17 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196365",10625,"Dugong dugon","Dugong",,,-13.2271833333333,130.061351666667,"Anson Bay",,100,2015-10-19 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196366",10625,"Dugong dugon","Dugong",,,-13.0979883333333,130.038265,"Anson Bay",,100,2015-10-22 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196367",10625,"Dugong dugon","Dugong",,,-13.1031083333333,130.038326666667,"Anson Bay",,100,2015-10-22 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196368",10625,"Dugong dugon","Dugong",,,-12.56791,130.501576666667,"Bynoe Harbour",,100,2015-10-17 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196369",10625,"Dugong dugon","Dugong",,,-12.562115,130.501761666667,"Bynoe Harbour",,100,2015-10-17 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196370",10625,"Dugong dugon","Dugong",,,-12.561725,130.502516666667,"Bynoe Harbour",,100,2015-10-18 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196371",10625,"Dugong dugon","Dugong",,,-12.5416383333333,130.501351666667,"Bynoe Harbour",,100,2015-10-18 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196372",10625,"Dugong dugon","Dugong",,,-12.613245,130.514388333333,"Bynoe Harbour",,100,2015-10-18 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196373",10625,"Dugong dugon","Dugong",,,-12.3217966666667,130.9028,"Vernons",,100,2015-10-11 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196374",10625,"Dugong dugon","Dugong",,,-12.2718966666667,130.92135,"Vernons",,100,2015-10-11 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196375",10625,"Dugong dugon","Dugong",,,-12.10832,132.340176666667,"Kakadu",,100,2015-10-08 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196376",10625,"Dugong dugon","Dugong",,,-12.1069483333333,132.338125,"Kakadu",,100,2015-10-08 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196377",10625,"Dugong dugon","Dugong",,,-12.0336166666667,132.521208333333,"Kakadu",,100,2015-10-08 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196378",10625,"Dugong dugon","Dugong",,,-12.0688433333333,132.409761666667,"Kakadu",,100,2015-10-08 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196379",10625,"Dugong dugon","Dugong",,,-12.067125,132.404715,"Kakadu",,100,2015-10-08 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196260",10625,"Dugong dugon","Dugong",,,-15.79047167,136.72491,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196261",10625,"Dugong dugon","Dugong",,,-15.86093333,136.827385,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196262",10625,"Dugong dugon","Dugong",,,-15.86126167,136.8310083,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196263",10625,"Dugong dugon","Dugong",,,-15.86351,136.844145,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196264",10625,"Dugong dugon","Dugong",,,-15.86442167,136.84999,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196265",10625,"Dugong dugon","Dugong",,,-15.87295833,136.8999667,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196266",10625,"Dugong dugon","Dugong",,,-15.85363333,136.9182283,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196267",10625,"Dugong dugon","Dugong",,,-15.84932333,136.8965017,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196268",10625,"Dugong dugon","Dugong",,,-15.843835,136.8669667,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196269",10625,"Dugong dugon","Dugong",,,-15.8422,136.8578167,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196270",10625,"Dugong dugon","Dugong",,,-15.83826333,136.835565,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196271",10625,"Dugong dugon","Dugong",,,-15.82204167,136.7546867,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196272",10625,"Dugong dugon","Dugong",,,-15.820565,136.7447417,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196273",10625,"Dugong dugon","Dugong",,,-15.369385,136.1718867,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196274",10625,"Dugong dugon","Dugong",,,-15.30216333,136.0533567,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196275",10625,"Dugong dugon","Dugong",,,-15.279725,136.01438,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196276",10625,"Dugong dugon","Dugong",,,-15.279725,136.01438,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196277",10625,"Dugong dugon","Dugong",,,-15.279725,136.01438,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196278",10625,"Dugong dugon","Dugong",,,-15.279725,136.01438,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196279",10625,"Dugong dugon","Dugong",,,-15.79500333,136.729475,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Andrew Edwards","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196280",10625,"Dugong dugon","Dugong",,,-15.79308167,136.7329083,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196281",10625,"Dugong dugon","Dugong",,,-15.799955,136.76102,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196282",10625,"Dugong dugon","Dugong",,,-15.82569833,136.88049,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196283",10625,"Dugong dugon","Dugong",,,-15.881515,137.0166583,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196284",10625,"Dugong dugon","Dugong",,,-15.88368833,137.0228567,"Gulf of Carpentaria",,100,2014-11-02 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196285",10625,"Dugong dugon","Dugong",,,-15.79220667,136.7303367,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196286",10625,"Dugong dugon","Dugong",,,-15.79220667,136.7303367,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196287",10625,"Dugong dugon","Dugong",,,-15.80732167,137.0069917,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196288",10625,"Dugong dugon","Dugong",,,-15.88428,136.7648733,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196289",10625,"Dugong dugon","Dugong",,,-15.88393167,136.762955,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196290",10625,"Dugong dugon","Dugong",,,-15.885965,136.7566467,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196291",10625,"Dugong dugon","Dugong",,,-15.888865,136.7545817,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196292",10625,"Dugong dugon","Dugong",,,-15.88431667,136.7172967,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Andrew Edwards","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196293",10625,"Dugong dugon","Dugong",,,-15.87787167,136.7231767,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Andrew Edwards","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196294",10625,"Dugong dugon","Dugong",,,-15.873035,136.7257217,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196295",10625,"Dugong dugon","Dugong",,,-15.841625,136.7328433,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196296",10625,"Dugong dugon","Dugong",,,-15.841625,136.7328433,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196297",10625,"Dugong dugon","Dugong",,,-15.25545,135.9716483,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Emma Withers","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
"1196298",10625,"Dugong dugon","Dugong",,,-15.24531167,135.9545783,"Gulf of Carpentaria",,100,2014-11-03 00:00:00.0,,"Carol Palmer","DENR - Flora and Fauna (North)",,"Miscellaneous Fauna Data","All internal and external fauna data and datasets that have been submitted too, and is managed by the Department of Environment and Natural Resources","Marine megafauna helicopter surveys","Marine megafauna helicopter surveys","NT",,"(not listed)",,"1",0,1,"1","Native to the N.T.",
